fold,patient,image_name,TP,FP,TN,FN,IoU,Precision,Recall,Pixel Accuracy
1,TCGA_DU_5851,TCGA_DU_5851_19950428_12.tif,44,2137,63040,315,0.017628205128134504,0.020174232003575543,0.12256267409129351,0.9625854492186031
1,TCGA_DU_5851,TCGA_DU_5851_19950428_13.tif,0,1415,63278,843,0.0,0.0,0.0,0.9655456542967277
1,TCGA_DU_5851,TCGA_DU_5851_19950428_14.tif,199,1691,62424,1222,0.06394601542395904,0.1052910052904482,0.14004222378508063,0.9555511474607917
1,TCGA_DU_5851,TCGA_DU_5851_19950428_15.tif,1008,2070,61524,934,0.25124626121572474,0.3274853801158951,0.5190525231693149,0.9541625976561044
1,TCGA_DU_5851,TCGA_DU_5851_19950428_16.tif,1110,1578,62151,697,0.3279172821260623,0.41294642856989233,0.6142778085190135,0.9652862548826653
1,TCGA_DU_5851,TCGA_DU_5851_19950428_17.tif,1062,1435,62216,823,0.3198795180713257,0.42531037244523306,0.5633952254612021,0.9655456542967277
1,TCGA_DU_5851,TCGA_DU_5851_19950428_18.tif,892,1253,62384,1007,0.2829949238569702,0.4158508158488772,0.4697209057373896,0.9655151367186027
1,TCGA_DU_5851,TCGA_DU_5851_19950428_19.tif,1132,1188,62316,900,0.3515527950299641,0.4879310344806555,0.5570866141704868,0.9681396484373523
1,TCGA_DU_5851,TCGA_DU_5851_19950428_2.tif,0,1942,63594,0,0.0,0.0,0.0,0.970367431640477
1,TCGA_DU_5851,TCGA_DU_5851_19950428_20.tif,820,1100,62623,993,0.2814967387563285,0.427083333331109,0.4522890237151005,0.9680633544920398
1,TCGA_DU_5851,TCGA_DU_5851_19950428_21.tif,561,881,63426,668,0.26587677724992476,0.38904299583641444,0.4564686737147562,0.9763641357420385
1,TCGA_DU_5851,TCGA_DU_5851_19950428_22.tif,475,864,63778,419,0.2701934015911821,0.35474234503095786,0.5313199105085982,0.980422973632663
1,TCGA_DU_5851,TCGA_DU_5851_19950428_23.tif,39,905,64368,224,0.033390410958618236,0.041313559321596256,0.14828897337839206,0.9827728271482876
1,TCGA_DU_5851,TCGA_DU_5851_19950428_24.tif,0,904,64573,59,0.0,0.0,0.0,0.9853057861326622
1,TCGA_DU_5851,TCGA_DU_5851_19950428_25.tif,0,780,64756,0,0.0,0.0,0.0,0.9880981445310992
1,TCGA_DU_5851,TCGA_DU_5851_19950428_26.tif,0,690,64846,0,0.0,0.0,0.0,0.989471435546724
1,TCGA_DU_5851,TCGA_DU_5851_19950428_27.tif,0,741,64795,0,0.0,0.0,0.0,0.9886932373045367
1,TCGA_DU_5851,TCGA_DU_5851_19950428_28.tif,0,830,64706,0,0.0,0.0,0.0,0.9873352050779743
1,TCGA_DU_5851,TCGA_DU_5851_19950428_29.tif,0,1161,64375,0,0.0,0.0,0.0,0.9822845458982876
1,TCGA_DU_5851,TCGA_DU_5851_19950428_3.tif,0,3718,61818,0,0.0,0.0,0.0,0.9432678222654811
1,TCGA_DU_5851,TCGA_DU_5851_19950428_30.tif,0,1231,64305,0,0.0,0.0,0.0,0.9812164306639128
1,TCGA_DU_5851,TCGA_DU_5851_19950428_31.tif,0,1454,64082,0,0.0,0.0,0.0,0.9778137207029758
1,TCGA_DU_5851,TCGA_DU_5851_19950428_32.tif,0,1341,64195,0,0.0,0.0,0.0,0.9795379638670381
1,TCGA_DU_5851,TCGA_DU_5851_19950428_33.tif,0,1586,63950,0,0.0,0.0,0.0,0.9757995605467261
1,TCGA_DU_5851,TCGA_DU_5851_19950428_34.tif,0,1590,63946,0,0.0,0.0,0.0,0.9757385253904761
1,TCGA_DU_5851,TCGA_DU_5851_19950428_35.tif,0,569,64967,0,0.0,0.0,0.0,0.9913177490232863
1,TCGA_DU_5851,TCGA_DU_5851_19950428_36.tif,0,206,65330,0,0.0,0.0,0.0,0.9968566894529729
1,TCGA_DU_5851,TCGA_DU_5851_19950428_37.tif,0,2509,63027,0,0.0,0.0,0.0,0.9617156982420408
1,TCGA_DU_5851,TCGA_DU_5851_19950428_38.tif,0,983,64553,0,0.0,0.0,0.0,0.9850006103514123
1,TCGA_DU_5851,TCGA_DU_5851_19950428_39.tif,0,947,64589,0,0.0,0.0,0.0,0.9855499267576622
1,TCGA_DU_5851,TCGA_DU_5851_19950428_4.tif,0,4088,61448,0,0.0,0.0,0.0,0.937622070312357
1,TCGA_DU_5851,TCGA_DU_5851_19950428_40.tif,0,2070,63466,0,0.0,0.0,0.0,0.9684143066404772
1,TCGA_DU_5851,TCGA_DU_5851_19950428_5.tif,0,3027,62509,0,0.0,0.0,0.0,0.953811645507667
1,TCGA_DU_5851,TCGA_DU_5851_19950428_6.tif,0,3780,61756,0,0.0,0.0,0.0,0.9423217773436062
1,TCGA_DU_5851,TCGA_DU_5851_19950428_7.tif,0,3018,62518,0,0.0,0.0,0.0,0.9539489746092294
1,TCGA_DU_5851,TCGA_DU_5851_19950428_8.tif,0,3147,62389,0,0.0,0.0,0.0,0.9519805908201673
1,TCGA_DU_5851,TCGA_DU_5851_19950428_9.tif,0,2697,62839,0,0.0,0.0,0.0,0.9588470458982913
1,TCGA_DU_5871,TCGA_DU_5871_19941206_1.tif,0,539,64997,0,0.0,0.0,0.0,0.9917755126951612
1,TCGA_DU_5871,TCGA_DU_5871_19941206_10.tif,0,2788,62748,0,0.0,0.0,0.0,0.9574584960936039
1,TCGA_DU_5871,TCGA_DU_5871_19941206_11.tif,0,2239,63297,0,0.0,0.0,0.0,0.9658355712889152
1,TCGA_DU_5871,TCGA_DU_5871_19941206_12.tif,0,2706,62830,0,0.0,0.0,0.0,0.9587097167967288
1,TCGA_DU_5871,TCGA_DU_5871_19941206_13.tif,0,2154,63382,0,0.0,0.0,0.0,0.9671325683592275
1,TCGA_DU_5871,TCGA_DU_5871_19941206_14.tif,0,2499,63037,0,0.0,0.0,0.0,0.9618682861326657
1,TCGA_DU_5871,TCGA_DU_5871_19941206_15.tif,0,2244,63292,0,0.0,0.0,0.0,0.9657592773436027
1,TCGA_DU_5871,TCGA_DU_5871_19941206_16.tif,0,1759,63777,0,0.0,0.0,0.0,0.9731597900389141
1,TCGA_DU_5871,TCGA_DU_5871_19941206_17.tif,0,1448,63680,408,0.0,0.0,0.0,0.9716796874998518
1,TCGA_DU_5871,TCGA_DU_5871_19941206_18.tif,0,1549,62246,1741,0.0,0.0,0.0,0.9497985839842301
1,TCGA_DU_5871,TCGA_DU_5871_19941206_19.tif,0,1491,61566,2479,0.0,0.0,0.0,0.9394226074217317
1,TCGA_DU_5871,TCGA_DU_5871_19941206_2.tif,0,1764,63772,0,0.0,0.0,0.0,0.9730834960936016
1,TCGA_DU_5871,TCGA_DU_5871_19941206_20.tif,0,1624,60184,3728,0.0,0.0,0.0,0.9183349609373599
1,TCGA_DU_5871,TCGA_DU_5871_19941206_21.tif,0,1642,59524,4370,0.0,0.0,0.0,0.9082641601561114
1,TCGA_DU_5871,TCGA_DU_5871_19941206_22.tif,0,1742,59288,4506,0.0,0.0,0.0,0.904663085937362
1,TCGA_DU_5871,TCGA_DU_5871_19941206_23.tif,0,1480,59537,4519,0.0,0.0,0.0,0.9084625244139239
1,TCGA_DU_5871,TCGA_DU_5871_19941206_24.tif,0,1610,60259,3667,0.0,0.0,0.0,0.9194793701170473
1,TCGA_DU_5871,TCGA_DU_5871_19941206_25.tif,0,1782,60345,3409,0.0,0.0,0.0,0.9207916259764221
1,TCGA_DU_5871,TCGA_DU_5871_19941206_26.tif,0,1774,60760,3002,0.0,0.0,0.0,0.9271240234373586
1,TCGA_DU_5871,TCGA_DU_5871_19941206_27.tif,0,1921,61354,2261,0.0,0.0,0.0,0.9361877441404822
1,TCGA_DU_5871,TCGA_DU_5871_19941206_28.tif,1,2309,61317,1909,0.00023702299122958754,0.0004329004328985589,0.0005235602094213426,0.9356384277342322
1,TCGA_DU_5871,TCGA_DU_5871_19941206_29.tif,0,1480,62700,1356,0.0,0.0,0.0,0.956726074218604
1,TCGA_DU_5871,TCGA_DU_5871_19941206_3.tif,0,3863,61673,0,0.0,0.0,0.0,0.941055297851419
1,TCGA_DU_5871,TCGA_DU_5871_19941206_30.tif,0,2554,62196,786,0.0,0.0,0.0,0.9490356445311052
1,TCGA_DU_5871,TCGA_DU_5871_19941206_31.tif,0,2414,62999,123,0.0,0.0,0.0,0.9612884521482908
1,TCGA_DU_5871,TCGA_DU_5871_19941206_32.tif,0,1880,63656,0,0.0,0.0,0.0,0.9713134765623518
1,TCGA_DU_5871,TCGA_DU_5871_19941206_33.tif,0,2210,63326,0,0.0,0.0,0.0,0.9662780761717276
1,TCGA_DU_5871,TCGA_DU_5871_19941206_34.tif,0,2412,63124,0,0.0,0.0,0.0,0.9631958007811031
1,TCGA_DU_5871,TCGA_DU_5871_19941206_35.tif,0,528,65008,0,0.0,0.0,0.0,0.9919433593748487
1,TCGA_DU_5871,TCGA_DU_5871_19941206_36.tif,0,5988,59548,0,0.0,0.0,0.0,0.9086303710936114
1,TCGA_DU_5871,TCGA_DU_5871_19941206_4.tif,0,4032,61504,0,0.0,0.0,0.0,0.9384765624998569
1,TCGA_DU_5871,TCGA_DU_5871_19941206_5.tif,0,3123,62413,0,0.0,0.0,0.0,0.9523468017576672
1,TCGA_DU_5871,TCGA_DU_5871_19941206_6.tif,0,2262,63274,0,0.0,0.0,0.0,0.9654846191404777
1,TCGA_DU_5871,TCGA_DU_5871_19941206_7.tif,0,1491,64045,0,0.0,0.0,0.0,0.9772491455076634
1,TCGA_DU_5871,TCGA_DU_5871_19941206_8.tif,0,1331,64205,0,0.0,0.0,0.0,0.9796905517576631
1,TCGA_DU_5871,TCGA_DU_5871_19941206_9.tif,0,3044,62492,0,0.0,0.0,0.0,0.9535522460936046
1,TCGA_DU_7010,TCGA_DU_7010_19860307_1.tif,0,5765,59771,0,0.0,0.0,0.0,0.9120330810545484
1,TCGA_DU_7010,TCGA_DU_7010_19860307_10.tif,0,8393,57143,0,0.0,0.0,0.0,0.8719329833983045
1,TCGA_DU_7010,TCGA_DU_7010_19860307_11.tif,0,8711,56825,0,0.0,0.0,0.0,0.8670806884764303
1,TCGA_DU_7010,TCGA_DU_7010_19860307_12.tif,0,8004,57532,0,0.0,0.0,0.0,0.8778686523436161
1,TCGA_DU_7010,TCGA_DU_7010_19860307_13.tif,0,7546,57990,0,0.0,0.0,0.0,0.88485717773424
1,TCGA_DU_7010,TCGA_DU_7010_19860307_14.tif,0,6897,58639,0,0.0,0.0,0.0,0.894760131835801
1,TCGA_DU_7010,TCGA_DU_7010_19860307_15.tif,0,6798,58738,0,0.0,0.0,0.0,0.8962707519529883
1,TCGA_DU_7010,TCGA_DU_7010_19860307_16.tif,0,6437,59099,0,0.0,0.0,0.0,0.9017791748045499
1,TCGA_DU_7010,TCGA_DU_7010_19860307_17.tif,0,5897,59639,0,0.0,0.0,0.0,0.9100189208982987
1,TCGA_DU_7010,TCGA_DU_7010_19860307_18.tif,0,5490,60046,0,0.0,0.0,0.0,0.9162292480467352
1,TCGA_DU_7010,TCGA_DU_7010_19860307_19.tif,0,5819,59717,0,0.0,0.0,0.0,0.9112091064451735
1,TCGA_DU_7010,TCGA_DU_7010_19860307_2.tif,0,11131,54405,0,0.0,0.0,0.0,0.8301544189451858
1,TCGA_DU_7010,TCGA_DU_7010_19860307_20.tif,0,5510,60026,0,0.0,0.0,0.0,0.9159240722654853
1,TCGA_DU_7010,TCGA_DU_7010_19860307_21.tif,0,5514,60022,0,0.0,0.0,0.0,0.9158630371092353
1,TCGA_DU_7010,TCGA_DU_7010_19860307_22.tif,0,5101,60435,0,0.0,0.0,0.0,0.9221649169920468
1,TCGA_DU_7010,TCGA_DU_7010_19860307_23.tif,0,4059,61477,0,0.0,0.0,0.0,0.9380645751951694
1,TCGA_DU_7010,TCGA_DU_7010_19860307_24.tif,0,3452,61595,489,0.0,0.0,0.0,0.9398651123045442
1,TCGA_DU_7010,TCGA_DU_7010_19860307_25.tif,0,3383,61008,1145,0.0,0.0,0.0,0.930908203124858
1,TCGA_DU_7010,TCGA_DU_7010_19860307_26.tif,6,3588,60905,1037,0.0012956164975139375,0.00166944908179836,0.005752636625064692,0.9294281005857957
1,TCGA_DU_7010,TCGA_DU_7010_19860307_27.tif,0,3257,60979,1300,0.0,0.0,0.0,0.9304656982420456
1,TCGA_DU_7010,TCGA_DU_7010_19860307_28.tif,4,3244,61047,1241,0.0008910670527937379,0.0012315270935922675,0.0032128514055966844,0.9315643310545454
1,TCGA_DU_7010,TCGA_DU_7010_19860307_29.tif,90,3473,60984,989,0.019771528998199096,0.025259612685867922,0.08341056533750316,0.9319152832029829
1,TCGA_DU_7010,TCGA_DU_7010_19860307_3.tif,0,9877,55659,0,0.0,0.0,0.0,0.8492889404295579
1,TCGA_DU_7010,TCGA_DU_7010_19860307_30.tif,50,3336,60918,1232,0.010827197921154554,0.014766686355538197,0.039001560062098276,0.9302978515623581
1,TCGA_DU_7010,TCGA_DU_7010_19860307_31.tif,55,3246,60183,2052,0.010274612366877873,0.01666161769155813,0.026103464641546732,0.9191589355467348
1,TCGA_DU_7010,TCGA_DU_7010_19860307_32.tif,405,3176,60744,1211,0.08451585976610076,0.11309690030686094,0.25061881187963725,0.9330596923826702
1,TCGA_DU_7010,TCGA_DU_7010_19860307_33.tif,713,3205,60113,1505,0.13147704222730688,0.18198060234767233,0.3214607754719501,0.9281311035154834
1,TCGA_DU_7010,TCGA_DU_7010_19860307_34.tif,1360,3024,59734,1418,0.23440193036843435,0.3102189781014822,0.48956083513142706,0.9322204589842328
1,TCGA_DU_7010,TCGA_DU_7010_19860307_35.tif,1750,3000,59389,1397,0.28469171953752287,0.3684210526308033,0.5560851604685222,0.9329071044920452
1,TCGA_DU_7010,TCGA_DU_7010_19860307_36.tif,1947,3089,59069,1431,0.3010669553111163,0.38661636219144835,0.5763765541723612,0.931030273437358
1,TCGA_DU_7010,TCGA_DU_7010_19860307_37.tif,1875,2964,58981,1716,0.28604118993091376,0.3874767513941156,0.5221386800319628,0.9285888671873583
1,TCGA_DU_7010,TCGA_DU_7010_19860307_38.tif,1267,2508,58901,2860,0.19095704596806187,0.3356291390719586,0.3070026653736201,0.91809082031236
1,TCGA_DU_7010,TCGA_DU_7010_19860307_39.tif,1893,2803,58806,2034,0.28127786032647656,0.4031090289599593,0.4820473643990781,0.9261932373045462
1,TCGA_DU_7010,TCGA_DU_7010_19860307_4.tif,0,10053,55483,0,0.0,0.0,0.0,0.8466033935545584
1,TCGA_DU_7010,TCGA_DU_7010_19860307_40.tif,1404,2650,59454,2028,0.2308451167375356,0.34632461766071454,0.4090909090897171,0.9286193847654833
1,TCGA_DU_7010,TCGA_DU_7010_19860307_41.tif,1220,2662,60328,1326,0.23425499231905866,0.31427099433200856,0.47918303220550207,0.9391479492186068
1,TCGA_DU_7010,TCGA_DU_7010_19860307_42.tif,1129,2648,60205,1554,0.2117801538168978,0.29891448239264257,0.42079761460894227,0.9358825683592322
1,TCGA_DU_7010,TCGA_DU_7010_19860307_43.tif,1053,2610,60578,1295,0.2123840258164333,0.2874692874685027,0.44846678023659087,0.9404144287107941
1,TCGA_DU_7010,TCGA_DU_7010_19860307_44.tif,872,2622,60294,1748,0.16634872186156743,0.2495706926151987,0.33282442747964575,0.9333190917967327
1,TCGA_DU_7010,TCGA_DU_7010_19860307_45.tif,830,2674,60999,1033,0.18294026889975107,0.23687214611804547,0.4455179817474744,0.9434356689451686
1,TCGA_DU_7010,TCGA_DU_7010_19860307_46.tif,284,2473,61157,1622,0.0648549897235331,0.10301051867935071,0.14900314795304825,0.9375152587889195
1,TCGA_DU_7010,TCGA_DU_7010_19860307_47.tif,390,2761,61164,1221,0.08920402561736229,0.12377023167209213,0.2420856610785718,0.9392395019529817
1,TCGA_DU_7010,TCGA_DU_7010_19860307_48.tif,123,2825,60694,1894,0.025402726146168106,0.04172320217082184,0.06098165592433822,0.927993774413921
1,TCGA_DU_7010,TCGA_DU_7010_19860307_49.tif,6,2792,61331,1407,0.0014268727705079027,0.0021443888491703205,0.00424628450103152,0.9359283447264197
1,TCGA_DU_7010,TCGA_DU_7010_19860307_5.tif,0,9598,55938,0,0.0,0.0,0.0,0.8535461425779948
1,TCGA_DU_7010,TCGA_DU_7010_19860307_50.tif,0,3204,62061,271,0.0,0.0,0.0,0.9469757080076681
1,TCGA_DU_7010,TCGA_DU_7010_19860307_51.tif,0,3472,62064,0,0.0,0.0,0.0,0.9470214843748556
1,TCGA_DU_7010,TCGA_DU_7010_19860307_52.tif,0,3876,61660,0,0.0,0.0,0.0,0.9408569335936064
1,TCGA_DU_7010,TCGA_DU_7010_19860307_53.tif,0,4052,61484,0,0.0,0.0,0.0,0.9381713867186069
1,TCGA_DU_7010,TCGA_DU_7010_19860307_54.tif,0,2703,62833,0,0.0,0.0,0.0,0.9587554931639163
1,TCGA_DU_7010,TCGA_DU_7010_19860307_55.tif,0,853,64683,0,0.0,0.0,0.0,0.986984252929537
1,TCGA_DU_7010,TCGA_DU_7010_19860307_56.tif,0,269,65267,0,0.0,0.0,0.0,0.9958953857420356
1,TCGA_DU_7010,TCGA_DU_7010_19860307_57.tif,0,3387,62149,0,0.0,0.0,0.0,0.9483184814451678
1,TCGA_DU_7010,TCGA_DU_7010_19860307_58.tif,0,2260,63276,0,0.0,0.0,0.0,0.9655151367186027
1,TCGA_DU_7010,TCGA_DU_7010_19860307_6.tif,0,9188,56348,0,0.0,0.0,0.0,0.8598022460936189
1,TCGA_DU_7010,TCGA_DU_7010_19860307_7.tif,0,8591,56945,0,0.0,0.0,0.0,0.8689117431639299
1,TCGA_DU_7010,TCGA_DU_7010_19860307_8.tif,0,8870,56666,0,0.0,0.0,0.0,0.8646545410154931
1,TCGA_DU_7010,TCGA_DU_7010_19860307_9.tif,0,9020,56516,0,0.0,0.0,0.0,0.8623657226561184
1,TCGA_DU_7294,TCGA_DU_7294_19890104_1.tif,0,599,64937,0,0.0,0.0,0.0,0.9908599853514114
1,TCGA_DU_7294,TCGA_DU_7294_19890104_10.tif,0,366,65170,0,0.0,0.0,0.0,0.9944152832029733
1,TCGA_DU_7294,TCGA_DU_7294_19890104_11.tif,0,1536,64000,0,0.0,0.0,0.0,0.976562499999851
1,TCGA_DU_7294,TCGA_DU_7294_19890104_12.tif,0,1388,64148,0,0.0,0.0,0.0,0.9788208007811007
1,TCGA_DU_7294,TCGA_DU_7294_19890104_13.tif,0,1500,64036,0,0.0,0.0,0.0,0.9771118164061009
1,TCGA_DU_7294,TCGA_DU_7294_19890104_14.tif,0,2683,62853,0,0.0,0.0,0.0,0.9590606689451662
1,TCGA_DU_7294,TCGA_DU_7294_19890104_15.tif,0,3025,62511,0,0.0,0.0,0.0,0.953842163085792
1,TCGA_DU_7294,TCGA_DU_7294_19890104_16.tif,0,1422,64114,0,0.0,0.0,0.0,0.9783020019529758
1,TCGA_DU_7294,TCGA_DU_7294_19890104_17.tif,0,2925,62611,0,0.0,0.0,0.0,0.9553680419920417
1,TCGA_DU_7294,TCGA_DU_7294_19890104_18.tif,0,2721,62815,0,0.0,0.0,0.0,0.9584808349607913
1,TCGA_DU_7294,TCGA_DU_7294_19890104_19.tif,0,2605,62931,0,0.0,0.0,0.0,0.9602508544920411
1,TCGA_DU_7294,TCGA_DU_7294_19890104_2.tif,0,359,65177,0,0.0,0.0,0.0,0.9945220947264108
1,TCGA_DU_7294,TCGA_DU_7294_19890104_20.tif,0,2096,63440,0,0.0,0.0,0.0,0.9680175781248523
1,TCGA_DU_7294,TCGA_DU_7294_19890104_21.tif,189,2569,62765,13,0.06820642367351784,0.06852791878147742,0.9356435643101166,0.9606018066404785
1,TCGA_DU_7294,TCGA_DU_7294_19890104_22.tif,473,1803,63240,20,0.20601045296077522,0.20782073813616952,0.9594320486620804,0.9721832275389142
1,TCGA_DU_7294,TCGA_DU_7294_19890104_23.tif,706,1793,63009,28,0.279382667193196,0.28251300520095035,0.961852861022318,0.9722137451170392
1,TCGA_DU_7294,TCGA_DU_7294_19890104_24.tif,527,2191,62817,1,0.19382125781466047,0.19389256806404015,0.9981060605871571,0.9665527343748526
1,TCGA_DU_7294,TCGA_DU_7294_19890104_25.tif,668,1402,63244,222,0.29144851657813503,0.3227053140081029,0.7505617977443757,0.9752197265623512
1,TCGA_DU_7294,TCGA_DU_7294_19890104_26.tif,442,2280,62811,3,0.1622018348617901,0.16238060249756658,0.9932584269439717,0.9651641845701653
1,TCGA_DU_7294,TCGA_DU_7294_19890104_27.tif,262,2252,63021,1,0.10417495029779653,0.10421638822552022,0.9961977185933004,0.9656219482420402
1,TCGA_DU_7294,TCGA_DU_7294_19890104_28.tif,231,1984,63288,33,0.10275800711698062,0.10428893905144791,0.8749999999668561,0.9692230224607896
1,TCGA_DU_7294,TCGA_DU_7294_19890104_29.tif,0,1918,63618,0,0.0,0.0,0.0,0.9707336425779769
1,TCGA_DU_7294,TCGA_DU_7294_19890104_3.tif,0,466,65070,0,0.0,0.0,0.0,0.9928894042967236
1,TCGA_DU_7294,TCGA_DU_7294_19890104_30.tif,0,1735,63801,0,0.0,0.0,0.0,0.973526000976414
