fold,patient,image_name,TP,FP,TN,FN,IoU,Precision,Recall,Pixel Accuracy
5,TCGA_DU_5849,TCGA_DU_5849_19950405_15.tif,0,1306,64230,0,0.0,0.0,0.0,0.9800720214842255
5,TCGA_DU_5849,TCGA_DU_5849_19950405_16.tif,0,1557,63979,0,0.0,0.0,0.0,0.9762420654295386
5,TCGA_DU_5849,TCGA_DU_5849_19950405_17.tif,0,1169,64367,0,0.0,0.0,0.0,0.9821624755857877
5,TCGA_DU_5849,TCGA_DU_5849_19950405_18.tif,0,1294,64242,0,0.0,0.0,0.0,0.9802551269529755
5,TCGA_DU_5849,TCGA_DU_5849_19950405_19.tif,0,900,64322,314,0.0,0.0,0.0,0.9814758300779752
5,TCGA_DU_5849,TCGA_DU_5849_19950405_2.tif,0,1305,64231,0,0.0,0.0,0.0,0.980087280273288
5,TCGA_DU_5849,TCGA_DU_5849_19950405_20.tif,0,663,64226,647,0.0,0.0,0.0,0.9800109863279755
5,TCGA_DU_5849,TCGA_DU_5849_19950405_21.tif,0,688,63783,1065,0.0,0.0,0.0,0.9732513427732891
5,TCGA_DU_5849,TCGA_DU_5849_19950405_22.tif,0,753,63379,1404,0.0,0.0,0.0,0.96708679199204
5,TCGA_DU_5849,TCGA_DU_5849_19950405_23.tif,0,697,63392,1447,0.0,0.0,0.0,0.9672851562498525
5,TCGA_DU_5849,TCGA_DU_5849_19950405_24.tif,0,567,63493,1476,0.0,0.0,0.0,0.9688262939451647
5,TCGA_DU_5849,TCGA_DU_5849_19950405_25.tif,0,495,63596,1445,0.0,0.0,0.0,0.970397949218602
5,TCGA_DU_5849,TCGA_DU_5849_19950405_26.tif,0,582,63703,1251,0.0,0.0,0.0,0.9720306396482892
5,TCGA_DU_5849,TCGA_DU_5849_19950405_27.tif,2,525,63805,1204,0.001155401502015278,0.0037950664135902265,0.0016583747926894,0.973617553710789
5,TCGA_DU_5849,TCGA_DU_5849_19950405_28.tif,0,478,64233,825,0.0,0.0,0.0,0.980117797851413
5,TCGA_DU_5849,TCGA_DU_5849_19950405_29.tif,0,382,64553,601,0.0,0.0,0.0,0.9850006103514123
5,TCGA_DU_5849,TCGA_DU_5849_19950405_3.tif,0,1827,63709,0,0.0,0.0,0.0,0.9721221923826642
5,TCGA_DU_5849,TCGA_DU_5849_19950405_30.tif,0,117,64983,436,0.0,0.0,0.0,0.9915618896482863
5,TCGA_DU_5849,TCGA_DU_5849_19950405_31.tif,0,163,65182,191,0.0,0.0,0.0,0.9945983886717232
5,TCGA_DU_5849,TCGA_DU_5849_19950405_32.tif,0,696,64840,0,0.0,0.0,0.0,0.9893798828123491
5,TCGA_DU_5849,TCGA_DU_5849_19950405_33.tif,0,770,64766,0,0.0,0.0,0.0,0.9882507324217242
5,TCGA_DU_5849,TCGA_DU_5849_19950405_34.tif,0,850,64686,0,0.0,0.0,0.0,0.9870300292967245
5,TCGA_DU_5849,TCGA_DU_5849_19950405_35.tif,0,806,64730,0,0.0,0.0,0.0,0.9877014160154743
5,TCGA_DU_5849,TCGA_DU_5849_19950405_36.tif,0,959,64577,0,0.0,0.0,0.0,0.9853668212889122
5,TCGA_DU_5849,TCGA_DU_5849_19950405_37.tif,0,294,65242,0,0.0,0.0,0.0,0.9955139160154731
5,TCGA_DU_5849,TCGA_DU_5849_19950405_38.tif,0,0,65536,0,0.0,0.0,0.0,0.9999999999998475
5,TCGA_DU_5849,TCGA_DU_5849_19950405_4.tif,0,2124,63412,0,0.0,0.0,0.0,0.9675903320311025
5,TCGA_DU_5849,TCGA_DU_5849_19950405_5.tif,0,1546,63990,0,0.0,0.0,0.0,0.976409912109226
5,TCGA_DU_5849,TCGA_DU_5849_19950405_6.tif,0,3027,62509,0,0.0,0.0,0.0,0.953811645507667
5,TCGA_DU_5849,TCGA_DU_5849_19950405_7.tif,0,3330,62206,0,0.0,0.0,0.0,0.9491882324217302
5,TCGA_DU_5849,TCGA_DU_5849_19950405_8.tif,0,2059,63477,0,0.0,0.0,0.0,0.9685821533201647
5,TCGA_DU_5849,TCGA_DU_5849_19950405_9.tif,0,1951,63585,0,0.0,0.0,0.0,0.9702301025389145
5,TCGA_DU_5855,TCGA_DU_5855_19951217_1.tif,0,229,65307,0,0.0,0.0,0.0,0.9965057373045355
5,TCGA_DU_5855,TCGA_DU_5855_19951217_10.tif,0,1867,63669,0,0.0,0.0,0.0,0.9715118408201643
5,TCGA_DU_5855,TCGA_DU_5855_19951217_11.tif,0,1912,63624,0,0.0,0.0,0.0,0.9708251953123519
5,TCGA_DU_5855,TCGA_DU_5855_19951217_12.tif,0,2507,63029,0,0.0,0.0,0.0,0.9617462158201658
5,TCGA_DU_5855,TCGA_DU_5855_19951217_13.tif,199,1335,63979,23,0.1278098908148503,0.12972620599654677,0.8963963963560182,0.9792785644529756
5,TCGA_DU_5855,TCGA_DU_5855_19951217_14.tif,1339,2986,61166,45,0.3064073226537611,0.30959537572182755,0.9674855491259575,0.9537506103514171
5,TCGA_DU_5855,TCGA_DU_5855_19951217_15.tif,2835,1486,60325,890,0.5440414507761581,0.656098125432409,0.7610738255013125,0.963745117187353
5,TCGA_DU_5855,TCGA_DU_5855_19951217_16.tif,4346,3566,57484,140,0.539741679085271,0.5492922143572431,0.9687917966986875,0.9434509277342311
5,TCGA_DU_5855,TCGA_DU_5855_19951217_17.tif,4604,3142,57473,317,0.5710033486288342,0.5943712884061524,0.9355821987381923,0.9472198486326681
5,TCGA_DU_5855,TCGA_DU_5855_19951217_18.tif,4198,3549,57452,337,0.519297377535231,0.5418871821343205,0.9256890848932179,0.9407043457029814
5,TCGA_DU_5855,TCGA_DU_5855_19951217_19.tif,3405,3848,58061,222,0.45551839464822,0.4694609127251214,0.9387923904027053,0.9378967285154819
5,TCGA_DU_5855,TCGA_DU_5855_19951217_2.tif,0,3400,62136,0,0.0,0.0,0.0,0.9481201171873553
5,TCGA_DU_5855,TCGA_DU_5855_19951217_20.tif,3066,5943,56513,14,0.3397982932502052,0.34032634032596254,0.9954545454513135,0.9091033935545488
5,TCGA_DU_5855,TCGA_DU_5855_19951217_21.tif,1915,4717,58891,13,0.2881866064705972,0.28875150784033665,0.9932572614056366,0.9278259277342334
5,TCGA_DU_5855,TCGA_DU_5855_19951217_22.tif,871,2327,62323,15,0.27108621226183915,0.27235772357638416,0.9830699774155409,0.9642639160154779
5,TCGA_DU_5855,TCGA_DU_5855_19951217_23.tif,300,2980,62254,2,0.09140767824469406,0.09146341463386749,0.9933774834108153,0.9544982910154794
5,TCGA_DU_5855,TCGA_DU_5855_19951217_24.tif,38,6029,59469,0,0.006263392121301692,0.006263392121301692,0.9999999997368421,0.9080047607420489
5,TCGA_DU_5855,TCGA_DU_5855_19951217_25.tif,0,4384,61152,0,0.0,0.0,0.0,0.9331054687498577
5,TCGA_DU_5855,TCGA_DU_5855_19951217_26.tif,0,1965,63571,0,0.0,0.0,0.0,0.9700164794920395
5,TCGA_DU_5855,TCGA_DU_5855_19951217_3.tif,0,884,64652,0,0.0,0.0,0.0,0.9865112304685996
5,TCGA_DU_5855,TCGA_DU_5855_19951217_4.tif,0,66,65470,0,0.0,0.0,0.0,0.9989929199217226
5,TCGA_DU_5855,TCGA_DU_5855_19951217_5.tif,0,2467,63069,0,0.0,0.0,0.0,0.9623565673826657
5,TCGA_DU_5855,TCGA_DU_5855_19951217_6.tif,0,2613,62923,0,0.0,0.0,0.0,0.9601287841795411
5,TCGA_DU_5855,TCGA_DU_5855_19951217_7.tif,0,2252,63284,0,0.0,0.0,0.0,0.9656372070311027
5,TCGA_DU_5855,TCGA_DU_5855_19951217_8.tif,0,4368,61168,0,0.0,0.0,0.0,0.9333496093748577
5,TCGA_DU_5855,TCGA_DU_5855_19951217_9.tif,0,2910,62626,0,0.0,0.0,0.0,0.9555969238279792
5,TCGA_DU_6400,TCGA_DU_6400_19830518_1.tif,0,6135,59401,0,0.0,0.0,0.0,0.9063873291014243
5,TCGA_DU_6400,TCGA_DU_6400_19830518_10.tif,0,4159,61377,0,0.0,0.0,0.0,0.9365386962889196
5,TCGA_DU_6400,TCGA_DU_6400_19830518_11.tif,0,3709,61827,0,0.0,0.0,0.0,0.9434051513670436
5,TCGA_DU_6400,TCGA_DU_6400_19830518_12.tif,0,3869,61667,0,0.0,0.0,0.0,0.940963745117044
5,TCGA_DU_6400,TCGA_DU_6400_19830518_13.tif,0,3317,62219,0,0.0,0.0,0.0,0.9493865966795427
5,TCGA_DU_6400,TCGA_DU_6400_19830518_14.tif,0,1258,64278,0,0.0,0.0,0.0,0.9808044433592253
5,TCGA_DU_6400,TCGA_DU_6400_19830518_15.tif,0,3767,61769,0,0.0,0.0,0.0,0.9425201416014187
5,TCGA_DU_6400,TCGA_DU_6400_19830518_16.tif,0,2910,62515,111,0.0,0.0,0.0,0.953903198242042
5,TCGA_DU_6400,TCGA_DU_6400_19830518_17.tif,3,2937,61492,1104,0.0007418397626094415,0.0010204081632618355,0.0027100271002465223,0.9383392333982944
5,TCGA_DU_6400,TCGA_DU_6400_19830518_18.tif,16,3253,60811,1456,0.00338624338623622,0.004894463138559515,0.010869565217317464,0.928146362304546
5,TCGA_DU_6400,TCGA_DU_6400_19830518_19.tif,17,3141,60597,1781,0.003441992306127876,0.005383153894853125,0.009454949944330063,0.9248962402342339
5,TCGA_DU_6400,TCGA_DU_6400_19830518_2.tif,0,6074,59462,0,0.0,0.0,0.0,0.9073181152342366
5,TCGA_DU_6400,TCGA_DU_6400_19830518_20.tif,82,3814,59322,2318,0.013196009011887357,0.021047227926024006,0.034166666666524306,0.9064331054686118
5,TCGA_DU_6400,TCGA_DU_6400_19830518_21.tif,173,3604,59124,2635,0.026980661260095164,0.04580354778912946,0.0616096866094672,0.9048004150389245
5,TCGA_DU_6400,TCGA_DU_6400_19830518_22.tif,436,3550,58863,2687,0.06533792896738298,0.10938283993951485,0.1396093499835427,0.9048309326170495
5,TCGA_DU_6400,TCGA_DU_6400_19830518_23.tif,546,3526,59065,2399,0.08437644877131142,0.13408644400752925,0.1853989813236489,0.9095916748045487
5,TCGA_DU_6400,TCGA_DU_6400_19830518_24.tif,236,2553,60033,2714,0.04288569870971673,0.08461814270317455,0.07999999999972882,0.9196319580076722
5,TCGA_DU_6400,TCGA_DU_6400_19830518_25.tif,287,2305,60285,2659,0.0546562559511433,0.11072530864154813,0.09742023082112214,0.924255371093609
5,TCGA_DU_6400,TCGA_DU_6400_19830518_26.tif,35,1762,60932,2807,0.007602085143337094,0.019476905954260007,0.012315270935917258,0.9302825927732956
5,TCGA_DU_6400,TCGA_DU_6400_19830518_27.tif,176,1898,60704,2758,0.03642384105952727,0.08486017357721862,0.059986366734628545,0.9289550781248583
5,TCGA_DU_6400,TCGA_DU_6400_19830518_28.tif,62,1539,61134,2801,0.014084507042221526,0.03872579637702233,0.02165560600760861,0.9337768554686076
5,TCGA_DU_6400,TCGA_DU_6400_19830518_29.tif,0,853,62005,2678,0.0,0.0,0.0,0.9461212158201682
5,TCGA_DU_6400,TCGA_DU_6400_19830518_3.tif,0,5866,59670,0,0.0,0.0,0.0,0.9104919433592361
5,TCGA_DU_6400,TCGA_DU_6400_19830518_30.tif,320,1874,61486,1856,0.07901234567881725,0.14585232452075728,0.14705882352873595,0.9430847167967311
5,TCGA_DU_6400,TCGA_DU_6400_19830518_31.tif,316,1931,62115,1174,0.0923706518559124,0.14063195371544002,0.21208053691132833,0.9526214599607922
5,TCGA_DU_6400,TCGA_DU_6400_19830518_32.tif,15,1421,63647,453,0.00794070936999502,0.010445682451180742,0.032051282050597193,0.9714050292967268
5,TCGA_DU_6400,TCGA_DU_6400_19830518_33.tif,12,2153,63183,188,0.005099872503165747,0.0055427251731845605,0.059999999996999995,0.9642791748045404
5,TCGA_DU_6400,TCGA_DU_6400_19830518_34.tif,0,2164,63372,0,0.0,0.0,0.0,0.9669799804686025
5,TCGA_DU_6400,TCGA_DU_6400_19830518_35.tif,0,2145,63391,0,0.0,0.0,0.0,0.96726989746079
5,TCGA_DU_6400,TCGA_DU_6400_19830518_36.tif,0,2275,63261,0,0.0,0.0,0.0,0.9652862548826653
5,TCGA_DU_6400,TCGA_DU_6400_19830518_37.tif,0,2062,63474,0,0.0,0.0,0.0,0.9685363769529772
5,TCGA_DU_6400,TCGA_DU_6400_19830518_38.tif,0,1853,63683,0,0.0,0.0,0.0,0.9717254638670393
5,TCGA_DU_6400,TCGA_DU_6400_19830518_39.tif,0,1994,63542,0,0.0,0.0,0.0,0.9695739746092271
5,TCGA_DU_6400,TCGA_DU_6400_19830518_4.tif,0,4055,61481,0,0.0,0.0,0.0,0.9381256103514194
5,TCGA_DU_6400,TCGA_DU_6400_19830518_40.tif,0,1943,63593,0,0.0,0.0,0.0,0.9703521728514145
5,TCGA_DU_6400,TCGA_DU_6400_19830518_41.tif,0,1966,63570,0,0.0,0.0,0.0,0.970001220702977
5,TCGA_DU_6400,TCGA_DU_6400_19830518_42.tif,0,2213,63323,0,0.0,0.0,0.0,0.9662322998045401
5,TCGA_DU_6400,TCGA_DU_6400_19830518_43.tif,0,2468,63068,0,0.0,0.0,0.0,0.9623413085936032
5,TCGA_DU_6400,TCGA_DU_6400_19830518_44.tif,0,2121,63415,0,0.0,0.0,0.0,0.9676361083982898
5,TCGA_DU_6400,TCGA_DU_6400_19830518_45.tif,0,2201,63335,0,0.0,0.0,0.0,0.9664154052732901
5,TCGA_DU_6400,TCGA_DU_6400_19830518_46.tif,0,2324,63212,0,0.0,0.0,0.0,0.9645385742186029
5,TCGA_DU_6400,TCGA_DU_6400_19830518_47.tif,0,2374,63162,0,0.0,0.0,0.0,0.963775634765478
5,TCGA_DU_6400,TCGA_DU_6400_19830518_48.tif,0,2409,63127,0,0.0,0.0,0.0,0.9632415771482906
5,TCGA_DU_6400,TCGA_DU_6400_19830518_49.tif,0,2267,63269,0,0.0,0.0,0.0,0.9654083251951653
5,TCGA_DU_6400,TCGA_DU_6400_19830518_5.tif,0,5526,60010,0,0.0,0.0,0.0,0.9156799316404853
5,TCGA_DU_6400,TCGA_DU_6400_19830518_50.tif,0,2565,62971,0,0.0,0.0,0.0,0.960861206054541
5,TCGA_DU_6400,TCGA_DU_6400_19830518_51.tif,0,2646,62890,0,0.0,0.0,0.0,0.9596252441404786
5,TCGA_DU_6400,TCGA_DU_6400_19830518_52.tif,0,2579,62957,0,0.0,0.0,0.0,0.960647583007666
5,TCGA_DU_6400,TCGA_DU_6400_19830518_53.tif,0,2371,63165,0,0.0,0.0,0.0,0.9638214111326655
5,TCGA_DU_6400,TCGA_DU_6400_19830518_54.tif,0,1818,63718,0,0.0,0.0,0.0,0.9722595214842267
5,TCGA_DU_6400,TCGA_DU_6400_19830518_55.tif,0,495,65041,0,0.0,0.0,0.0,0.9924468994139111
5,TCGA_DU_6400,TCGA_DU_6400_19830518_56.tif,0,205,65331,0,0.0,0.0,0.0,0.9968719482420354
5,TCGA_DU_6400,TCGA_DU_6400_19830518_57.tif,0,1187,64349,0,0.0,0.0,0.0,0.9818878173826627
5,TCGA_DU_6400,TCGA_DU_6400_19830518_6.tif,0,4564,60972,0,0.0,0.0,0.0,0.9303588867186081
5,TCGA_DU_6400,TCGA_DU_6400_19830518_7.tif,0,3612,61924,0,0.0,0.0,0.0,0.9448852539061059
5,TCGA_DU_6400,TCGA_DU_6400_19830518_8.tif,0,4742,60794,0,0.0,0.0,0.0,0.9276428222654834
5,TCGA_DU_6400,TCGA_DU_6400_19830518_9.tif,0,4132,61404,0,0.0,0.0,0.0,0.9369506835936071
5,TCGA_DU_7008,TCGA_DU_7008_19830723_1.tif,0,839,64697,0,0.0,0.0,0.0,0.987197875976412
5,TCGA_DU_7008,TCGA_DU_7008_19830723_10.tif,0,2889,62647,0,0.0,0.0,0.0,0.9559173583982917
5,TCGA_DU_7008,TCGA_DU_7008_19830723_11.tif,0,2174,63362,0,0.0,0.0,0.0,0.9668273925779776
5,TCGA_DU_7008,TCGA_DU_7008_19830723_12.tif,0,2084,63183,269,0.0,0.0,0.0,0.9640960693357904
5,TCGA_DU_7008,TCGA_DU_7008_19830723_13.tif,127,2175,62679,555,0.044452222610974965,0.055169417897240794,0.1862170087949235,0.9583435058592288
5,TCGA_DU_7008,TCGA_DU_7008_19830723_14.tif,175,2085,62054,1222,0.050258472142302536,0.07743362831824145,0.12526843235414983,0.9495391845701676
5,TCGA_DU_7008,TCGA_DU_7008_19830723_15.tif,609,2230,61901,796,0.16753782668454598,0.21451215216550015,0.43345195729228864,0.9538269042967294
5,TCGA_DU_7008,TCGA_DU_7008_19830723_16.tif,512,1774,62243,1007,0.15548132402017772,0.22397200349858282,0.337063857798966,0.9575653076170414
5,TCGA_DU_7008,TCGA_DU_7008_19830723_17.tif,456,1800,61754,1526,0.12057112638783561,0.20212765957357215,0.23007063572033265,0.9492492675779802
5,TCGA_DU_7008,TCGA_DU_7008_19830723_18.tif,626,1872,61683,1355,0.1624708019720673,0.25060048038330424,0.31600201918063603,0.9507598876951675
5,TCGA_DU_7008,TCGA_DU_7008_19830723_19.tif,366,1512,61846,1812,0.0991869918696499,0.1948881789127003,0.16804407713421468,0.9492797851561052
5,TCGA_DU_7008,TCGA_DU_7008_19830723_2.tif,0,4202,61334,0,0.0,0.0,0.0,0.9358825683592322
5,TCGA_DU_7008,TCGA_DU_7008_19830723_20.tif,203,1202,60828,3303,0.04311809685632303,0.1444839857640962,0.05790074158568768,0.9312591552732954
5,TCGA_DU_7008,TCGA_DU_7008_19830723_21.tif,86,900,60451,4099,0.016912487708914625,0.087221095333801,0.020549581839855318,0.9237213134764216
5,TCGA_DU_7008,TCGA_DU_7008_19830723_22.tif,697,1216,59984,3639,0.12554034582109955,0.36434918975240804,0.160747232471954,0.9259185791014213
5,TCGA_DU_7008,TCGA_DU_7008_19830723_23.tif,702,1172,60798,2864,0.14816378218626391,0.37459978655082926,0.19685922602300376,0.9384155273436069
5,TCGA_DU_7008,TCGA_DU_7008_19830723_24.tif,625,1145,59741,4025,0.1078515962034377,0.3531073446307734,0.13440860215024858,0.9211120605467344
5,TCGA_DU_7008,TCGA_DU_7008_19830723_25.tif,436,1023,59534,4543,0.07264245251570703,0.2988348183666975,0.08756778469554616,0.9150695800779854
5,TCGA_DU_7008,TCGA_DU_7008_19830723_26.tif,541,1016,59355,4624,0.08752629024415544,0.347463070004191,0.10474346563387271,0.9139404296873606
5,TCGA_DU_7008,TCGA_DU_7008_19830723_27.tif,548,1038,60552,3398,0.10995184590668149,0.34552332912770795,0.13887480993375856,0.9323120117186078
5,TCGA_DU_7008,TCGA_DU_7008_19830723_28.tif,665,1057,60525,3289,0.13270804230665995,0.3861788617863753,0.16818411734909414,0.9336853027342326
5,TCGA_DU_7008,TCGA_DU_7008_19830723_29.tif,625,1010,60625,3276,0.12726532274459934,0.38226299693955806,0.16021532940230657,0.9346008300779824
5,TCGA_DU_7008,TCGA_DU_7008_19830723_3.tif,0,4108,61428,0,0.0,0.0,0.0,0.937316894531107
5,TCGA_DU_7008,TCGA_DU_7008_19830723_30.tif,1029,1075,60688,2744,0.21225247524708693,0.48906844106231434,0.2727272727265499,0.9417266845701688
5,TCGA_DU_7008,TCGA_DU_7008_19830723_31.tif,1277,1153,61540,1566,0.31956956956876986,0.5255144032900185,0.4491734083698587,0.9585113525389163
5,TCGA_DU_7008,TCGA_DU_7008_19830723_32.tif,1444,1028,60729,2335,0.30039525691637115,0.5841423948196435,0.382111669752892,0.9486846923826678
5,TCGA_DU_7008,TCGA_DU_7008_19830723_33.tif,1297,882,62166,1191,0.3848664688415879,0.5952271684231518,0.5213022508017633,0.9683685302732897
5,TCGA_DU_7008,TCGA_DU_7008_19830723_34.tif,1334,872,62510,820,0.44084600132042023,0.6047144152284465,0.6193129062181091,0.9741821289061013
5,TCGA_DU_7008,TCGA_DU_7008_19830723_35.tif,1214,994,62850,478,0.45197319433934485,0.5498188405772201,0.7174940898302749,0.9775390624998509
5,TCGA_DU_7008,TCGA_DU_7008_19830723_36.tif,462,911,63408,755,0.2171052631568745,0.3364894391818173,0.37962202136089057,0.9745788574217263
5,TCGA_DU_7008,TCGA_DU_7008_19830723_37.tif,164,1108,63911,353,0.10092307692245586,0.1289308176090493,0.3172147001872879,0.9777069091795384
5,TCGA_DU_7008,TCGA_DU_7008_19830723_38.tif,0,1002,64173,361,0.0,0.0,0.0,0.9792022705076632
5,TCGA_DU_7008,TCGA_DU_7008_19830723_39.tif,0,1243,64194,99,0.0,0.0,0.0,0.9795227050779756
5,TCGA_DU_7008,TCGA_DU_7008_19830723_4.tif,0,3763,61773,0,0.0,0.0,0.0,0.9425811767576687
5,TCGA_DU_7008,TCGA_DU_7008_19830723_40.tif,0,1182,64354,0,0.0,0.0,0.0,0.9819641113279752
5,TCGA_DU_7008,TCGA_DU_7008_19830723_41.tif,0,1080,64456,0,0.0,0.0,0.0,0.98352050781235
5,TCGA_DU_7008,TCGA_DU_7008_19830723_42.tif,0,1626,63910,0,0.0,0.0,0.0,0.9751892089842262
